113.32	5.67	71.25
112.70	5.68	71.38
112.06	5.70	71.50
111.48	5.71	71.64
111.28	5.71	71.93
111.33	5.71	72.32
111.56	5.71	72.77
111.99	5.71	73.29
112.74	5.70	73.94
113.80	5.70	74.71
114.94	5.69	75.48
116.07	5.68	76.18
117.07	5.68	76.71
117.82	5.67	76.94
118.35	5.66	77.08
118.61	5.66	77.14
118.38	5.65	77.18
117.12	5.64	77.29
115.83	5.64	77.38
114.81	5.63	77.45
114.39	5.62	77.49
116.80	5.62	77.48
119.58	5.61	77.45
122.27	5.61	77.42
124.42	5.61	77.41
123.71	5.62	77.52
121.66	5.62	77.67
119.25	5.63	77.78
116.85	5.64	77.82
115.73	5.65	77.63
115.60	5.66	77.26
115.83	5.67	76.83
116.28	5.67	76.36
116.80	5.68	76.00
117.29	5.69	75.70
117.71	5.70	75.39
117.98	5.71	75.05
117.70	5.72	74.53
116.90	5.72	73.86
116.01	5.73	73.24
115.15	5.74	72.73
114.69	5.75	72.59
114.79	5.76	72.89
115.00	5.77	73.30
115.23	5.77	73.72
115.29	5.78	73.95
115.08	5.79	73.85
114.71	5.80	73.64
114.18	5.81	73.35
113.45	5.82	73.01
112.20	5.82	72.57
110.90	5.83	72.16
109.66	5.83	71.84
108.59	5.83	71.66
108.21	5.83	71.96
108.16	5.83	72.44
108.29	5.83	72.98
108.55	5.83	73.50
108.86	5.83	73.79
109.19	5.83	73.94
109.47	5.82	73.99
109.64	5.82	73.94
109.47	5.82	73.72
109.07	5.82	73.39
108.53	5.82	73.00
107.90	5.82	72.59
107.11	5.82	72.17
106.20	5.82	71.76
105.36	5.82	71.44
104.69	5.82	71.25
104.39	5.82	71.32
104.82	5.82	71.89
105.45	5.82	72.54
106.20	5.83	73.16
106.91	5.83	73.57
107.35	5.83	73.37
107.70	5.83	73.02
107.95	5.83	72.59
108.08	5.84	72.14
108.01	5.84	71.94
107.81	5.84	71.82
107.51	5.84	71.75
107.11	5.84	71.71
106.57	5.85	71.64
105.90	5.85	71.55
105.24	5.85	71.50
104.68	5.85	71.51
104.28	5.85	71.63
104.17	5.85	71.93
104.29	5.86	72.29
104.63	5.86	72.68
105.30	5.86	73.07
106.56	5.86	73.43
107.93	5.86	73.74
109.27	5.86	73.96
110.41	5.86	74.06
110.85	5.87	73.85
111.03	5.87	73.56
110.96	5.87	73.21
110.67	5.87	72.86
110.00	5.87	72.57
109.21	5.87	72.35
108.43	5.88	72.22
107.75	5.88	72.22
107.50	5.88	72.55
107.51	5.88	73.04
107.70	5.88	73.56
108.07	5.89	74.06
108.79	5.89	74.33
109.61	5.89	74.47
110.42	5.89	74.52
111.09	5.90	74.47
111.23	5.90	74.26
111.04	5.90	73.95
110.66	5.90	73.62
110.11	5.90	73.31
109.39	5.91	73.14
108.53	5.91	73.15
107.68	5.91	73.20
106.91	5.91	73.27
106.34	5.91	73.35
106.31	5.91	73.38
106.41	5.91	73.39
106.59	5.92	73.38
106.77	5.92	73.32
106.73	5.92	73.19
106.65	5.92	73.01
106.53	5.92	72.80
106.38	5.92	72.56
106.30	5.92	72.22
106.23	5.92	71.84
106.09	5.92	71.49
105.83	5.92	71.20
105.43	5.92	71.02
104.33	5.93	71.12
103.19	5.93	71.34
102.13	5.93	71.66
101.27	5.93	72.08
101.12	5.93	72.69
101.54	5.93	73.39
102.18	5.93	74.06
102.95	5.93	74.61
103.68	5.93	74.82
104.28	5.93	74.58
104.83	5.94	74.19
105.30	5.94	73.73
105.65	5.94	73.26
105.66	5.94	72.99
105.60	5.94	72.77
105.51	5.94	72.61
105.45	5.94	72.50
105.47	5.94	72.40
105.63	5.95	72.37
105.97	5.95	72.47
106.56	5.95	72.73
107.81	5.95	73.54
109.49	5.95	74.64
111.21	5.95	75.69
112.84	5.96	76.53
113.90	5.96	76.55
114.37	5.96	75.78
114.55	5.96	74.79
114.49	5.96	73.73
114.16	5.96	72.96
113.59	5.96	72.78
112.93	5.97	72.74
112.28	5.97	72.79
111.71	5.97	72.90
111.62	5.97	72.90
111.71	5.97	72.88
111.91	5.97	72.86
112.17	5.97	72.85
112.49	5.97	72.87
112.81	5.97	72.90
113.08	5.98	72.92
113.26	5.98	72.90
113.26	5.98	72.83
112.92	5.98	72.69
112.42	5.98	72.48
111.79	5.98	72.19
111.04	5.98	71.83
110.13	5.98	71.23
109.08	5.98	70.42
108.04	5.99	69.64
107.07	5.99	68.98
106.23	5.99	68.52
105.83	5.99	68.77
105.61	5.99	69.25
105.54	6.00	69.87
105.60	6.00	70.56
105.81	6.00	71.19
106.12	6.00	71.74
106.44	6.01	72.20
106.72	6.01	72.53
106.87	6.01	72.64
106.71	6.01	72.33
106.44	6.01	71.86
106.08	6.02	71.30
105.65	6.02	70.69
105.08	6.02	70.02
104.43	6.02	69.38
103.83	6.02	68.86
103.33	6.03	68.54
103.00	6.03	68.52
103.09	6.03	69.40
103.37	6.03	70.46
103.84	6.03	71.58
104.47	6.04	72.63
105.41	6.04	73.06
106.46	6.04	73.22
107.51	6.04	73.23
108.47	6.04	73.13
109.11	6.05	73.02
109.43	6.05	72.90
109.56	6.05	72.73
109.52	6.05	72.51
109.26	6.05	72.19
108.75	6.06	71.74
108.18	6.06	71.30
107.62	6.06	70.92
107.14	6.06	70.66
106.93	6.07	70.67
106.89	6.07	70.83
107.05	6.07	71.14
107.41	6.08	71.59
108.47	6.08	72.50
109.62	6.08	73.44
110.71	6.09	74.28
111.60	6.09	74.90
111.63	6.09	74.51
111.24	6.09	73.77
110.57	6.10	72.90
109.65	6.10	72.06
108.48	6.10	71.65
107.12	6.11	71.75
105.75	6.11	72.04
104.47	6.11	72.47
103.37	6.12	73.00
102.97	6.12	73.59
102.82	6.12	74.22
102.87	6.12	74.87
103.10	6.12	75.50
103.49	6.12	76.07
103.98	6.12	76.56
104.51	6.12	76.97
105.01	6.11	77.26
105.29	6.11	77.36
105.39	6.11	77.27
105.44	6.11	77.07
105.46	6.11	76.77
105.50	6.11	76.38
105.58	6.11	75.89
105.72	6.11	75.37
105.97	6.11	74.86
106.33	6.11	74.39
107.13	6.11	74.05
108.22	6.11	73.83
109.27	6.11	73.70
110.18	6.11	73.66
110.70	6.11	73.72
110.36	6.11	73.94
109.81	6.11	74.20
109.15	6.11	74.48
108.53	6.11	74.73
108.40	6.12	74.82
108.36	6.12	74.87
108.38	6.12	74.88
108.43	6.12	74.88
108.45	6.12	74.95
108.43	6.12	75.04
108.35	6.12	75.07
108.19	6.12	75.02
107.91	6.12	74.83
107.30	6.12	74.14
106.62	6.12	73.41
105.89	6.12	72.72
105.17	6.12	72.17
104.45	6.12	72.05
103.80	6.12	72.31
103.31	6.12	72.79
103.04	6.12	73.45
103.17	6.12	74.36
103.87	6.12	75.54
104.78	6.12	76.72
105.82	6.12	77.78
106.90	6.12	78.55
107.77	6.12	78.45
108.60	6.12	78.08
109.41	6.12	77.52
110.19	6.12	76.85
111.00	6.12	76.26
111.78	6.12	75.74
112.46	6.12	75.28
113.01	6.12	74.90
113.23	6.12	74.68
113.01	6.12	74.70
112.75	6.12	74.83
112.57	6.12	75.06
112.64	6.12	75.39
113.55	6.13	75.90
114.62	6.13	76.42
115.72	6.13	76.89
116.71	6.13	77.25
117.14	6.13	77.25
117.38	6.13	77.10
117.44	6.13	76.83
117.35	6.14	76.46
117.15	6.14	75.97
116.84	6.14	75.40
116.41	6.14	74.81
115.85	6.14	74.24
115.15	6.14	73.70
114.06	6.14	73.24
112.95	6.14	72.88
111.93	6.14	72.68
111.07	6.14	72.66
110.66	6.14	73.03
110.66	6.14	73.72
110.95	6.14	74.54
111.51	6.14	75.42
112.48	6.14	76.30
113.86	6.14	77.09
115.36	6.14	77.82
116.85	6.14	78.43
118.20	6.14	78.89
118.96	6.14	78.99
119.49	6.14	78.93
119.80	6.14	78.76
119.88	6.14	78.50
119.62	6.14	78.14
119.07	6.14	77.74
118.43	6.13	77.36
117.76	6.13	77.06
117.16	6.13	76.92
116.81	6.13	77.22
116.61	6.13	77.63
116.57	6.13	78.12
116.73	6.13	78.64
117.46	6.13	79.14
118.34	6.13	79.57
119.23	6.13	79.91
120.02	6.13	80.10
120.28	6.14	79.90
120.21	6.14	79.46
119.92	6.14	78.89
119.46	6.14	78.25
118.83	6.14	77.58
118.02	6.14	76.94
117.15	6.14	76.36
116.26	6.14	75.88
115.40	6.14	75.53
114.64	6.14	75.56
114.00	6.14	75.78
113.54	6.14	76.12
113.28	6.14	76.54
113.57	6.15	77.04
114.16	6.15	77.56
114.85	6.15	78.03
115.51	6.15	78.40
115.82	6.15	78.48
115.81	6.15	78.28
115.65	6.15	77.97
115.36	6.16	77.55
114.98	6.16	77.08
114.55	6.16	76.60
114.05	6.16	76.12
113.49	6.16	75.66
112.86	6.16	75.25
112.07	6.16	74.92
111.18	6.16	74.69
110.37	6.16	74.58
109.72	6.16	74.61
109.38	6.16	74.83
109.67	6.16	75.40
110.16	6.16	76.06
110.80	6.16	76.75
111.50	6.16	77.39
112.07	6.16	77.75
112.63	6.16	78.01
113.14	6.16	78.18
113.59	6.16	78.25
113.90	6.16	78.17
114.10	6.16	77.98
114.19	6.16	77.75
114.18	6.16	77.51
114.06	6.16	77.30
113.58	6.16	77.12
113.10	6.16	77.04
112.70	6.16	77.10
112.48	6.16	77.34
112.75	6.16	78.03
113.35	6.16	78.96
114.18	6.16	79.98
115.23	6.16	81.01
116.73	6.16	82.00
118.39	6.16	82.85
119.97	6.16	83.46
121.31	6.16	83.75
121.76	6.16	83.15
121.70	6.16	82.07
121.35	6.16	80.79
120.79	6.16	79.44
120.22	6.16	78.40
119.66	6.16	77.66
119.03	6.16	77.06
118.37	6.16	76.60
117.67	6.16	76.26
116.90	6.16	76.17
116.15	6.16	76.18
115.49	6.16	76.25
114.93	6.16	76.35
114.72	6.16	76.41
114.73	6.16	76.44
114.80	6.16	76.43
114.89	6.15	76.37
114.85	6.15	76.22
114.68	6.15	75.98
114.43	6.15	75.67
114.09	6.15	75.29
113.66	6.15	74.86
112.94	6.15	74.15
112.16	6.15	73.45
111.39	6.15	72.84
110.67	6.15	72.41
110.04	6.15	72.39
109.55	6.15	72.81
109.29	6.15	73.46
109.31	6.15	74.28
109.88	6.16	75.32
111.24	6.16	76.60
112.79	6.16	77.84
114.34	6.16	78.95
115.65	6.16	79.70
116.25	6.17	79.70
116.59	6.17	79.43
116.68	6.17	78.97
116.55	6.17	78.40
116.04	6.17	77.89
115.40	6.18	77.39
114.71	6.18	76.94
114.04	6.18	76.59
113.55	6.18	76.43
113.25	6.18	76.46
113.16	6.18	76.67
113.30	6.18	77.07
114.03	6.18	77.91
115.20	6.18	79.08
116.44	6.18	80.20
117.58	6.17	81.15
118.18	6.17	81.38
118.20	6.17	80.88
117.96	6.17	80.11
117.50	6.17	79.17
116.88	6.17	78.23
116.15	6.17	77.51
115.33	6.16	76.85
114.49	6.16	76.29
113.66	6.16	75.85
112.90	6.16	75.67
112.23	6.16	75.69
111.72	6.16	75.81
111.41	6.16	76.03
111.55	6.16	76.38
112.18	6.16	76.84
112.90	6.16	77.24
113.58	6.16	77.51
113.97	6.16	77.43
113.81	6.16	76.80
113.45	6.16	76.00
112.92	6.16	75.10
112.25	6.16	74.18
111.43	6.16	73.43
110.55	6.16	72.79
109.67	6.16	72.28
108.83	6.16	71.95
108.09	6.16	71.90
107.51	6.16	72.24
107.11	6.16	72.77
106.95	6.16	73.45
107.05	6.16	74.23
107.92	6.16	75.24
108.99	6.16	76.22
110.15	6.15	77.11
111.26	6.15	77.79
111.92	6.15	77.78
112.34	6.15	77.42
112.60	6.15	76.92
112.72	6.15	76.35
112.63	6.15	75.90
112.37	6.15	75.62
112.06	6.15	75.45
111.76	6.14	75.39
111.51	6.14	75.49
111.40	6.14	75.89
111.44	6.14	76.41
111.67	6.14	77.01
112.13	6.14	77.65
113.28	6.14	78.30
114.58	6.14	78.92
115.91	6.14	79.44
117.13	6.14	79.82
117.76	6.14	79.85
118.14	6.14	79.71
118.31	6.14	79.42
118.27	6.14	79.01
117.99	6.14	78.44
117.53	6.14	77.79
116.97	6.14	77.13
116.32	6.14	76.51
115.63	6.14	75.98
114.94	6.14	75.58
114.30	6.14	75.34
113.78	6.14	75.30
113.53	6.14	75.68
113.58	6.14	76.51
113.77	6.14	77.41
114.06	6.14	78.24
114.41	6.14	78.68
114.79	6.14	78.53
115.16	6.15	78.19
115.47	6.15	77.69
115.65	6.15	77.12
115.61	6.15	76.66
115.41	6.15	76.16
115.07	6.15	75.63
114.56	6.15	75.07
113.73	6.15	74.36
112.67	6.15	73.59
111.57	6.15	72.89
110.50	6.15	72.31
109.55	6.15	71.95
108.86	6.15	72.00
108.37	6.15	72.25
108.13	6.15	72.68
108.19	6.15	73.27
108.99	6.14	74.19
109.98	6.14	75.15
111.05	6.14	76.05
112.07	6.14	76.80
112.58	6.14	76.95
112.87	6.14	76.83
112.98	6.14	76.51
112.94	6.13	76.02
112.71	6.13	75.34
112.33	6.13	74.54
111.85	6.13	73.75
111.33	6.13	73.04
110.75	6.13	72.55
110.04	6.13	72.54
109.46	6.12	72.72
109.08	6.12	73.06
109.01	6.12	73.53
109.98	6.12	74.31
111.17	6.12	75.08
112.43	6.12	75.75
113.59	6.12	76.20
114.00	6.12	75.84
114.13	6.12	75.20
114.04	6.12	74.39
113.75	6.12	73.50
113.24	6.12	72.76
112.58	6.12	72.14
111.84	6.12	71.61
111.07	6.12	71.20
110.30	6.12	70.96
109.55	6.12	70.98
108.95	6.12	71.15
108.57	6.12	71.44
108.51	6.12	71.85
109.33	6.12	72.55
110.36	6.12	73.24
111.44	6.12	73.83
112.45	6.12	74.23
112.84	6.12	73.86
113.00	6.12	73.25
112.94	6.12	72.52
112.66	6.12	71.74
112.01	6.12	71.11
111.12	6.12	70.65
110.16	6.12	70.30
109.22	6.12	70.11
108.43	6.12	70.15
107.94	6.12	70.54
107.64	6.12	71.07
107.54	6.12	71.69
107.71	6.12	72.37
108.39	6.12	73.10
109.23	6.12	73.77
110.12	6.12	74.32
110.99	6.12	74.68
111.48	6.13	74.43
111.80	6.13	73.92
111.97	6.13	73.28
112.01	6.13	72.58
111.83	6.13	71.91
111.38	6.13	71.37
110.91	6.13	70.94
110.49	6.13	70.69
110.21	6.13	70.68
110.38	6.13	71.28
110.73	6.13	72.05
111.23	6.13	72.92
111.89	6.13	73.80
112.87	6.13	74.52
113.90	6.13	75.12
114.89	6.13	75.57
115.76	6.14	75.83
116.16	6.14	75.59
116.25	6.14	75.06
116.15	6.14	74.40
115.87	6.14	73.69
115.42	6.14	73.02
114.81	6.14	72.52
114.13	6.14	72.11
113.42	6.14	71.82
112.73	6.14	71.65
112.07	6.14	71.78
111.53	6.14	72.06
111.16	6.14	72.45
111.03	6.14	72.91
111.57	6.14	73.48
112.50	6.14	74.08
113.52	6.14	74.61
114.50	6.14	75.00
115.02	6.14	75.02
115.04	6.14	74.66
114.87	6.14	74.15
114.56	6.14	73.53
114.15	6.14	72.87
113.70	6.14	72.22
113.24	6.14	71.62
112.80	6.14	71.16
112.42	6.14	70.87
112.12	6.14	71.01
111.95	6.14	71.55
111.97	6.14	72.24
112.25	6.14	73.05
113.03	6.14	73.92
114.44	6.14	74.81
115.96	6.14	75.60
117.44	6.14	76.22
118.55	6.14	76.45
118.90	6.14	76.01
118.97	6.14	75.36
118.82	6.14	74.56
118.49	6.14	73.72
118.08	6.14	73.12
117.58	6.14	72.62
117.03	6.14	72.21
116.46	6.14	71.90
115.91	6.14	71.73
115.43	6.14	71.81
115.01	6.14	71.97
114.69	6.14	72.18
114.48	6.14	72.42
114.56	6.14	72.56
114.78	6.14	72.67
115.08	6.14	72.78
115.40	6.14	72.90
115.68	6.14	73.15
115.92	6.14	73.45
116.09	6.14	73.69
116.18	6.14	73.83
116.16	6.14	73.71
115.98	6.14	73.18
115.67	6.14	72.52
115.22	6.14	71.78
114.62	6.14	71.00
113.69	6.14	70.23
112.54	6.14	69.51
111.36	6.14	68.94
110.23	6.14	68.58
109.24	6.14	68.55
108.55	6.14	69.23
108.10	6.15	70.12
107.92	6.15	71.16
108.06	6.15	72.26
109.03	6.15	73.26
110.27	6.15	74.17
111.59	6.15	74.93
112.86	6.15	75.50
113.62	6.15	75.50
113.95	6.15	75.10
114.03	6.15	74.58
113.89	6.15	74.03
113.50	6.16	73.58
112.53	6.16	73.65
111.51	6.16	73.86
110.56	6.16	74.19
109.82	6.16	74.63
109.77	6.17	75.21
110.45	6.17	75.89
111.37	6.17	76.58
112.44	6.18	77.24
113.52	6.18	77.78
114.47	6.18	78.12
115.34	6.19	78.36
116.07	6.19	78.49
116.61	6.20	78.52
116.69	6.20	78.43
116.54	6.20	78.25
116.16	6.21	78.00
115.57	6.21	77.68
114.66	6.21	77.20
113.41	6.22	76.57
112.15	6.22	76.00
111.00	6.22	75.59
110.09	6.22	75.41
109.86	6.19	76.05
109.98	6.17	76.90
110.44	6.13	77.87
111.25	6.10	78.86
112.91	6.06	79.62
114.82	6.01	80.25
116.69	5.97	80.75
