107.10	4.83	54.87
106.80	4.82	54.38
106.47	4.82	53.82
106.19	4.82	53.29
106.00	4.81	52.86
106.34	4.81	53.03
107.04	4.81	53.63
107.78	4.80	54.28
108.46	4.80	54.89
109.00	4.80	55.35
108.63	4.79	54.80
108.02	4.79	54.01
107.32	4.79	53.17
106.64	4.78	52.42
106.10	4.78	51.90
106.23	4.78	52.52
106.53	4.77	53.32
106.96	4.77	54.20
107.49	4.76	55.05
107.99	4.74	55.49
108.45	4.72	55.50
108.97	4.70	55.40
109.58	4.68	55.27
110.36	4.65	55.28
111.41	4.63	55.62
112.49	4.61	55.95
113.53	4.59	56.19
114.45	4.57	56.29
114.91	4.55	55.69
115.15	4.52	54.85
115.22	4.50	53.92
115.14	4.48	52.96
114.91	4.46	52.07
114.51	4.43	51.68
114.03	4.41	51.40
113.50	4.39	51.21
112.95	4.37	51.07
112.47	4.35	50.97
112.15	4.34	50.84
111.85	4.33	50.73
111.57	4.32	50.65
111.28	4.31	50.58
111.00	4.31	50.55
110.69	4.31	50.54
110.33	4.31	50.51
109.89	4.32	50.45
109.33	4.32	50.33
108.39	4.32	49.99
107.38	4.32	49.62
106.36	4.32	49.24
105.37	4.33	48.87
104.50	4.33	48.57
103.92	4.33	48.45
103.47	4.34	48.38
103.14	4.35	48.36
102.93	4.35	48.38
102.88	4.36	48.55
102.94	4.36	48.76
103.08	4.37	48.91
103.26	4.38	48.94
103.43	4.38	48.62
103.55	4.39	47.80
103.67	4.39	46.87
103.77	4.40	45.91
103.86	4.40	44.99
103.80	4.41	44.41
103.66	4.41	44.14
103.58	4.41	44.01
103.61	4.42	44.01
103.84	4.42	44.12
104.73	4.43	44.42
105.74	4.43	44.77
106.78	4.43	45.13
107.74	4.44	45.46
108.33	4.44	45.59
108.56	4.44	45.56
108.63	4.45	45.47
108.54	4.45	45.33
108.33	4.45	45.16
107.88	4.46	44.86
107.38	4.46	44.60
106.88	4.47	44.44
106.44	4.48	44.44
106.19	4.48	44.83
106.26	4.49	45.80
106.46	4.49	46.87
106.77	4.50	47.93
107.19	4.51	48.87
107.78	4.51	49.23
108.43	4.52	49.32
109.08	4.53	49.24
109.69	4.53	49.03
110.10	4.54	48.69
110.33	4.55	48.27
110.47	4.55	47.82
110.52	4.56	47.39
110.48	4.56	47.01
110.30	4.57	46.83
110.08	4.57	46.76
109.87	4.57	46.79
109.71	4.58	46.92
109.73	4.58	47.28
109.92	4.58	47.79
110.18	4.58	48.33
110.47	4.58	48.84
110.81	4.59	49.21
111.19	4.59	49.32
111.52	4.59	49.32
111.75	4.59	49.23
111.82	4.59	49.06
111.41	4.59	48.78
110.75	4.60	48.44
109.96	4.60	48.08
109.10	4.60	47.75
108.24	4.61	47.47
107.47	4.61	47.34
106.77	4.63	47.29
106.18	4.64	47.31
105.72	4.65	47.41
105.67	4.66	47.71
105.91	4.67	48.14
106.22	4.68	48.57
106.52	4.69	48.97
106.74	4.70	49.28
106.32	4.71	49.11
105.79	4.72	48.84
105.23	4.73	48.53
104.69	4.74	48.24
104.33	4.75	48.08
104.39	4.75	48.27
104.55	4.75	48.51
104.78	4.75	48.78
105.03	4.75	49.04
105.21	4.74	49.13
105.34	4.74	49.12
105.42	4.74	49.05
105.44	4.74	48.94
105.40	4.74	48.79
105.04	4.74	48.55
104.61	4.74	48.29
104.22	4.74	48.07
103.94	4.74	47.92
103.89	4.74	47.89
104.47	4.74	48.28
105.19	4.73	48.71
105.99	4.73	49.11
106.78	4.73	49.42
107.30	4.73	49.28
107.63	4.72	48.82
107.87	4.72	48.29
108.05	4.72	47.74
108.19	4.71	47.26
108.31	4.71	47.18
108.42	4.70	47.20
108.52	4.70	47.31
108.61	4.70	47.48
108.70	4.70	47.67
108.80	4.71	47.87
108.94	4.72	48.10
109.11	4.74	48.36
109.35	4.75	48.64
109.84	4.77	49.02
110.38	4.78	49.40
110.89	4.80	49.77
111.34	4.82	50.08
111.55	4.83	50.23
111.39	4.85	50.13
111.13	4.86	50.00
110.81	4.87	49.88
110.48	4.88	49.81
110.16	4.89	49.95
109.91	4.89	50.26
109.79	4.88	50.66
109.86	4.88	51.15
110.33	4.88	51.80
111.39	4.87	52.67
112.58	4.87	53.50
113.80	4.86	54.21
114.93	4.85	54.71
115.49	4.85	54.47
115.80	4.84	53.93
115.98	4.83	53.24
116.05	4.83	52.49
116.05	4.83	51.84
116.00	4.83	51.38
115.96	4.84	51.01
115.96	4.84	50.76
116.04	4.85	50.64
116.47	4.87	50.94
116.97	4.88	51.32
117.50	4.89	51.70
118.01	4.91	52.01
118.41	4.92	51.89
118.70	4.94	51.54
118.89	4.95	51.13
118.94	4.97	50.68
118.80	4.98	50.35
118.39	4.99	50.29
117.84	5.00	50.27
117.18	5.01	50.24
116.45	5.02	50.19
115.65	5.02	49.90
114.82	5.02	49.43
114.02	5.02	48.99
113.28	5.01	48.63
112.65	5.01	48.44
112.43	5.00	48.90
112.32	4.99	49.50
112.25	4.98	50.17
112.19	4.97	50.84
112.04	4.96	51.35
111.60	4.95	51.34
111.10	4.94	51.25
110.56	4.93	51.12
109.99	4.93	51.00
109.40	4.92	50.97
108.77	4.91	51.22
108.20	4.91	51.54
107.73	4.91	51.93
107.39	4.90	52.37
107.34	4.90	52.86
107.60	4.91	53.40
108.01	4.91	53.94
108.52	4.91	54.44
109.10	4.91	54.88
109.65	4.92	55.11
110.21	4.92	55.25
110.76	4.92	55.33
111.29	4.92	55.37
111.74	4.93	55.39
112.00	4.93	55.43
112.24	4.93	55.46
112.48	4.93	55.47
112.74	4.93	55.48
113.13	4.93	55.51
113.63	4.93	55.57
114.18	4.93	55.59
114.75	4.93	55.55
115.34	4.93	55.42
116.00	4.92	55.10
116.62	4.92	54.69
117.15	4.92	54.21
117.56	4.92	53.66
117.63	4.91	53.00
117.43	4.91	52.27
117.12	4.91	51.57
116.74	4.90	50.94
116.36	4.90	50.45
116.11	4.91	50.30
115.89	4.91	50.31
115.70	4.92	50.45
115.57	4.92	50.71
115.46	4.93	51.09
115.40	4.93	51.59
115.42	4.93	52.13
115.55	4.94	52.69
115.83	4.94	53.24
116.42	4.95	53.74
117.09	4.95	54.18
117.80	4.96	54.52
118.49	4.96	54.74
119.04	4.97	54.69
119.49	4.97	54.49
119.83	4.98	54.20
120.06	4.98	53.82
120.05	4.99	53.34
119.83	4.99	52.82
119.52	5.00	52.31
119.16	5.00	51.86
118.80	5.01	51.54
118.57	5.02	51.56
118.36	5.02	51.69
118.18	5.03	51.92
118.03	5.04	52.22
118.00	5.05	52.55
118.03	5.05	52.90
118.01	5.06	53.25
117.92	5.07	53.58
117.71	5.07	53.89
117.00	5.08	54.05
116.15	5.09	54.16
115.23	5.09	54.24
114.31	5.10	54.32
113.44	5.10	54.39
112.80	5.10	54.41
112.27	5.10	54.48
111.88	5.09	54.64
111.66	5.09	54.93
111.75	5.08	55.56
112.18	5.07	56.59
112.72	5.05	57.66
113.28	5.04	58.70
113.81	5.02	59.61
114.02	5.01	59.90
114.05	4.99	59.88
113.98	4.98	59.71
113.81	4.96	59.43
113.54	4.95	59.10
113.05	4.94	58.82
112.53	4.92	58.57
112.03	4.91	58.37
111.60	4.91	58.26
111.37	4.90	58.35
111.38	4.91	58.65
111.52	4.91	59.07
111.79	4.92	59.59
112.19	4.93	60.22
112.87	4.93	61.12
113.59	4.94	62.01
114.29	4.94	62.80
114.88	4.95	63.40
115.11	4.95	63.43
115.00	4.95	62.94
114.75	4.96	62.25
114.42	4.96	61.41
114.03	4.97	60.51
113.81	4.98	59.78
113.58	4.99	59.08
113.33	5.00	58.43
113.05	5.01	57.84
112.69	5.02	57.37
112.21	5.03	57.08
111.73	5.04	56.87
111.31	5.05	56.71
110.97	5.06	56.58
110.93	5.07	56.48
111.05	5.09	56.38
111.23	5.10	56.27
111.44	5.11	56.12
111.58	5.12	55.84
111.59	5.13	55.34
111.56	5.14	54.84
111.51	5.15	54.41
111.43	5.16	54.09
111.25	5.17	54.13
111.02	5.17	54.51
110.85	5.18	55.01
110.78	5.18	55.56
110.88	5.18	56.14
111.60	5.18	56.67
112.46	5.17	57.12
113.34	5.16	57.45
114.15	5.16	57.62
114.58	5.15	57.33
114.64	5.14	56.66
114.54	5.13	55.89
114.31	5.13	55.09
114.01	5.12	54.37
113.67	5.11	54.13
113.31	5.10	54.03
112.95	5.09	54.05
112.61	5.08	54.17
112.33	5.08	54.37
112.15	5.08	54.62
112.05	5.09	54.95
112.03	5.09	55.35
112.11	5.10	55.81
112.51	5.10	56.45
113.01	5.11	57.14
113.51	5.11	57.82
113.93	5.12	58.45
114.15	5.12	58.95
113.85	5.12	59.15
113.44	5.13	59.25
112.94	5.13	59.28
112.43	5.13	59.25
111.99	5.13	59.14
111.67	5.13	59.00
111.43	5.13	58.91
111.32	5.13	58.93
111.36	5.13	59.10
111.80	5.12	59.87
112.39	5.11	60.78
113.05	5.10	61.73
113.75	5.09	62.64
114.38	5.09	63.24
114.92	5.08	63.53
115.40	5.07	63.73
115.80	5.06	63.85
116.08	5.05	63.98
116.21	5.05	64.20
116.23	5.04	64.39
116.12	5.03	64.54
115.90	5.02	64.64
115.47	5.01	64.57
114.89	5.01	64.39
114.23	5.00	64.18
113.52	4.99	63.99
112.79	4.98	63.84
112.05	4.98	63.86
111.36	4.97	64.01
110.75	4.96	64.24
110.29	4.95	64.55
110.05	4.94	64.98
110.36	4.93	65.69
110.79	4.92	66.40
111.25	4.91	67.04
111.65	4.90	67.54
111.66	4.89	67.52
111.43	4.88	67.19
111.06	4.87	66.72
110.59	4.86	66.16
110.04	4.84	65.58
109.32	4.83	65.21
108.59	4.82	64.90
107.90	4.81	64.62
107.31	4.80	64.39
106.93	4.79	64.22
107.01	4.79	64.19
107.21	4.79	64.17
107.46	4.78	64.12
107.70	4.78	64.00
107.73	4.79	63.64
107.62	4.79	63.12
107.45	4.79	62.53
107.21	4.80	61.90
106.93	4.80	61.25
106.42	4.80	60.60
105.91	4.80	59.97
105.47	4.81	59.41
105.18	4.81	58.95
105.21	4.81	58.69
105.80	4.81	58.79
106.53	4.80	58.96
107.32	4.80	59.12
108.09	4.80	59.23
108.48	4.80	58.90
108.65	4.80	58.34
108.72	4.80	57.71
108.71	4.80	57.08
108.63	4.80	56.48
108.50	4.80	56.16
108.34	4.79	56.02
108.17	4.79	55.97
108.01	4.79	56.00
107.87	4.79	56.12
107.84	4.79	56.34
107.91	4.79	56.65
108.02	4.79	56.97
108.14	4.79	57.30
108.27	4.79	57.59
108.40	4.79	57.70
108.52	4.79	57.74
108.62	4.79	57.73
108.69	4.79	57.69
108.72	4.79	57.64
108.63	4.80	57.65
108.49	4.80	57.67
108.31	4.81	57.68
108.13	4.82	57.66
107.94	4.83	57.62
107.72	4.84	57.41
107.52	4.86	57.17
107.40	4.87	56.96
107.38	4.88	56.81
107.53	4.90	56.80
108.13	4.91	57.25
108.83	4.92	57.76
109.56	4.94	58.28
110.27	4.95	58.73
110.81	4.96	58.97
110.99	4.97	58.74
111.07	4.99	58.39
111.06	5.00	57.98
111.00	5.01	57.54
110.87	5.01	57.17
110.68	5.02	56.92
110.53	5.02	56.74
110.44	5.02	56.64
110.45	5.02	56.63
110.82	5.02	56.86
111.46	5.03	57.28
112.17	5.03	57.72
112.88	5.03	58.12
113.52	5.04	58.43
113.71	5.04	58.21
113.72	5.04	57.79
113.66	5.04	57.32
113.56	5.05	56.87
113.47	5.05	56.50
113.50	5.05	56.58
113.61	5.05	56.86
113.81	5.05	57.27
114.11	5.05	57.76
114.55	5.05	58.34
115.38	5.04	59.00
116.29	5.03	59.68
117.23	5.02	60.34
118.14	5.01	60.94
118.84	5.01	61.34
119.30	5.00	61.54
119.65	4.99	61.65
119.90	4.98	61.68
120.05	4.97	61.65
120.11	4.96	61.59
120.09	4.95	61.50
120.00	4.94	61.42
119.85	4.93	61.36
119.66	4.93	61.35
119.40	4.93	61.51
119.12	4.93	61.72
118.84	4.93	61.99
118.58	4.94	62.29
118.45	4.94	62.64
118.46	4.94	63.03
118.46	4.95	63.41
118.42	4.95	63.75
118.31	4.95	64.05
117.81	4.96	64.11
117.15	4.96	64.06
116.46	4.96	63.99
115.81	4.97	63.93
115.24	4.97	63.93
115.30	4.97	64.29
115.45	4.98	64.71
115.60	4.98	65.11
115.66	4.98	65.44
115.43	4.98	65.58
114.49	4.99	65.24
113.45	4.99	64.84
112.39	4.99	64.43
111.41	4.99	64.08
110.84	5.00	64.05
110.73	5.00	64.35
110.76	5.00	64.74
110.87	5.00	65.15
111.02	5.01	65.53
111.03	5.01	65.58
111.01	5.01	65.58
110.96	5.02	65.55
110.86	5.02	65.51
110.61	5.02	65.55
110.21	5.02	65.67
109.83	5.02	65.83
109.50	5.02	65.99
109.30	5.02	66.15
109.55	5.02	66.29
109.92	5.02	66.42
110.38	5.01	66.54
110.87	5.01	66.65
111.30	5.00	66.78
111.64	5.00	66.91
111.91	4.99	67.02
112.11	4.99	67.11
112.19	4.98	67.15
112.02	4.98	67.07
111.60	4.97	66.87
111.13	4.97	66.67
110.68	4.96	66.53
110.30	4.96	66.46
110.26	4.95	66.76
110.38	4.95	67.20
110.58	4.94	67.63
110.83	4.94	68.02
111.12	4.93	68.13
111.41	4.93	67.92
111.68	4.93	67.60
111.89	4.92	67.21
112.04	4.92	66.79
111.97	4.92	66.51
111.77	4.91	66.28
111.49	4.91	66.05
111.12	4.91	65.83
110.68	4.90	65.61
110.10	4.90	65.38
109.48	4.89	65.15
108.87	4.89	64.90
108.30	4.89	64.63
107.87	4.89	64.34
107.67	4.88	64.04
107.49	4.88	63.70
107.31	4.88	63.30
107.09	4.88	62.85
106.64	4.88	62.18
106.08	4.88	61.43
105.45	4.88	60.67
104.76	4.88	59.92
104.01	4.88	59.23
103.13	4.87	58.81
102.21	4.87	58.52
101.33	4.88	58.30
100.53	4.88	58.12
99.86	4.88	57.96
99.59	4.88	57.75
99.53	4.88	57.51
99.59	4.89	57.28
99.71	4.89	57.05
99.86	4.89	56.81
99.89	4.90	56.55
99.90	4.90	56.29
99.88	4.90	56.05
99.84	4.91	55.84
99.74	4.91	55.65
99.43	4.91	55.48
99.07	4.92	55.37
98.73	4.92	55.32
98.47	4.92	55.36
98.31	4.93	55.51
98.54	4.93	55.96
98.93	4.93	56.52
99.40	4.94	57.11
99.93	4.94	57.68
100.45	4.95	58.14
100.87	4.95	58.22
101.27	4.95	58.24
101.67	4.96	58.24
102.05	4.96	58.28
102.38	4.96	58.43
102.53	4.97	58.93
102.72	4.97	59.52
103.00	4.97	60.15
103.43	4.98	60.82
104.17	4.98	61.51
105.63	4.99	62.25
107.17	4.99	62.91
108.65	4.99	63.43
109.97	5.00	63.76
110.60	5.00	63.55
110.70	5.01	62.94
110.53	5.01	62.19
110.17	5.01	61.37
109.67	5.02	60.56
109.05	5.02	60.10
108.40	5.02	59.77
107.80	5.02	59.51
107.31	5.02	59.33
107.12	5.02	59.26
107.46	5.01	59.31
107.90	5.00	59.38
108.38	4.99	59.42
108.82	4.98	59.38
108.86	4.96	58.99
108.72	4.95	58.45
108.46	4.94	57.86
108.09	4.93	57.26
107.64	4.91	56.67
106.98	4.90	56.23
106.31	4.89	55.87
105.68	4.88	55.60
105.15	4.87	55.45
104.89	4.87	55.49
105.09	4.88	55.83
105.41	4.88	56.24
105.79	4.89	56.68
106.17	4.90	57.09
106.32	4.91	57.18
106.33	4.91	57.12
106.29	4.92	57.02
106.21	4.92	56.92
106.10	4.93	56.87
105.83	4.93	57.04
105.57	4.93	57.32
105.41	4.93	57.66
105.42	4.93	58.03
105.77	4.94	58.48
106.86	4.94	59.07
108.08	4.94	59.62
109.31	4.94	60.04
110.44	4.94	60.28
110.96	4.94	59.96
111.08	4.94	59.28
111.00	4.94	58.45
110.77	4.94	57.55
110.42	4.94	56.65
109.93	4.94	55.99
109.44	4.94	55.42
109.01	4.94	54.98
108.70	4.94	54.69
108.82	4.94	54.76
109.39	4.94	55.18
110.06	4.93	55.68
110.74	4.93	56.15
111.35	4.92	56.53
111.44	4.92	56.27
111.33	4.91	55.81
111.07	4.91	55.24
110.67	4.91	54.61
110.14	4.90	53.97
109.26	4.90	53.40
108.34	4.90	52.93
107.48	4.89	52.60
106.77	4.89	52.46
106.31	4.90	52.57
106.72	4.90	53.49
107.36	4.91	54.57
108.14	4.93	55.70
108.99	4.94	56.77
109.79	4.95	57.54
110.42	4.96	57.79
110.97	4.97	57.86
111.42	4.98	57.77
111.75	5.00	57.56
111.84	5.01	57.24
111.80	5.02	56.86
111.64	5.03	56.43
111.36	5.04	56.00
110.80	5.06	55.61
110.17	5.07	55.27
109.59	5.08	55.00
109.12	5.09	54.85
109.23	5.11	55.07
109.67	5.12	55.48
110.19	5.13	55.91
110.71	5.14	56.28
111.07	5.15	56.41
110.92	5.17	55.86
110.63	5.18	55.22
110.27	5.19	54.57
